,id,gps2id,start,duraion
6087,1614,1495,3,2
6088,1614,1043,8,6
6089,1614,1396,17,1
6090,1614,1446,21,2
6091,1615,1782,0,14
6092,1615,1730,16,2
6093,1615,1781,20,3
6094,1616,1547,0,1
6095,1616,1497,4,6
6096,1616,1547,13,8
6097,1616,1497,22,1
6098,1617,1440,8,3
6099,1617,1439,12,5
6100,1617,1388,20,2
6101,1617,1439,23,2
6102,1618,1443,0,7
6103,1618,805,9,6
6104,1618,1497,18,6
6105,1619,1496,0,7
6106,1619,1440,9,4
6107,1619,1496,15,11
6108,1620,884,0,7
6109,1620,1397,9,5
6110,1620,1396,15,5
6111,1620,1497,21,2
6112,1621,1644,0,15
6113,1621,1495,18,2
6114,1621,1644,23,4
6115,1622,1624,0,15
6116,1622,610,17,3
6117,1622,611,21,2
6118,1623,1446,8,8
6119,1623,804,19,2
6120,1623,755,22,2
6121,1624,1345,5,11
6122,1624,1446,19,2
6123,1624,1396,22,1
6124,1625,1546,0,10
6125,1625,1496,13,2
6126,1625,1546,18,3
6127,1625,1496,22,2
6128,1626,656,0,8
6129,1626,555,10,2
6130,1626,656,15,4
6131,1626,656,20,2
6132,1626,705,23,3
6133,1627,1547,0,19
6134,1627,1497,20,2
6135,1627,1498,23,3
6136,1628,805,0,8
6137,1628,704,11,2
6138,1628,804,16,6
6139,1628,805,23,4
6140,1629,1497,5,1
6141,1629,1547,9,4
6142,1629,1447,14,5
6143,1629,1547,20,3
6144,1630,1446,0,7
6145,1630,1497,10,5
6146,1630,1496,18,5
6147,1631,1445,0,13
6148,1631,1497,15,2
6149,1631,1496,20,3
6150,1632,1495,0,14
6151,1632,1496,15,3
6152,1632,1495,19,3
6153,1632,1446,23,5
6154,1633,1439,0,1
6155,1633,1488,2,9
6156,1633,1490,14,3
6157,1633,1439,20,3
6158,1634,1497,0,7
6159,1634,1496,10,6
6160,1634,1497,19,4
6161,1635,1496,0,7
6162,1635,316,10,6
6163,1635,1624,18,4
6164,1635,1674,23,2
6165,1636,1345,0,6
6166,1636,1344,9,6
6167,1636,1345,18,3
6168,1636,1344,22,3
6169,1637,941,0,3
6170,1637,1160,6,6
6171,1637,938,15,3
6172,1637,591,19,2
6173,1637,641,21,1
6174,1637,755,23,2
6175,1638,1496,0,12
6176,1638,1548,15,3
6177,1638,1482,21,2
6178,1639,855,0,13
6179,1639,804,16,2
6180,1639,855,21,2
6181,1640,1497,0,1
6182,1640,1496,4,8
6183,1640,1497,15,4
6184,1640,1496,22,2
6185,1641,755,0,8
6186,1641,756,11,3
6187,1641,805,17,4
6188,1641,1518,22,1
6189,1642,1495,0,15
6190,1642,277,18,2
6191,1642,833,21,3
6192,1643,1446,0,9
6193,1643,1496,11,4
6194,1643,1495,17,5
6195,1643,1497,23,3
6196,1644,1496,0,11
6197,1644,1497,14,3
6198,1644,1496,20,4
6199,1645,1496,0,12
6200,1645,1497,15,3
6201,1645,1496,20,4
6202,1646,1496,0,7
6203,1646,955,10,4
6204,1646,805,17,6
6205,1647,804,0,9
6206,1647,1362,12,3
6207,1647,804,18,4
6208,1647,755,23,4
6209,1648,1546,4,10
6210,1648,1496,17,3
6211,1648,1546,21,2
6212,1649,1496,0,10
6213,1649,1495,12,4
6214,1649,1496,18,5
6215,1650,806,0,8
6216,1650,531,10,3
6217,1650,481,16,5
6218,1650,531,22,1
6219,1651,1489,0,2
6220,1651,1490,5,6
6221,1651,1489,14,4
6222,1651,1490,19,2
6223,1651,1489,22,2
6224,1652,1397,0,5
6225,1652,1396,6,4
6226,1652,1446,13,3
6227,1652,1396,19,3
6228,1652,1445,23,3
6229,1653,1292,0,5
6230,1653,1344,6,5
6231,1653,1396,14,5
6232,1653,1346,21,2
6233,1654,1396,1,4
6234,1654,1497,8,5
6235,1654,1495,16,4
6236,1654,1243,21,1
6237,1654,1496,23,3
6238,1655,1518,0,14
6239,1655,1578,17,2
6240,1655,161,20,3
6241,1656,1446,0,2
6242,1656,1396,5,6
6243,1656,1446,14,3
6244,1656,1396,20,4
6245,1657,1544,1,5
6246,1657,1595,8,3
6247,1657,1329,14,3
6248,1657,1496,19,4
6249,1658,856,0,7
6250,1658,806,10,4
6251,1658,755,17,4
6252,1658,804,22,1
6253,1659,555,10,2
6254,1659,805,15,2
6255,1659,1497,20,2
6256,1659,1645,23,2
6257,1660,1546,0,9
6258,1660,1447,12,3
6259,1660,1546,18,5
6260,1661,1446,0,7
6261,1661,1496,10,5
6262,1661,1446,18,5
6263,1662,1578,0,7
6264,1662,1527,8,5
6265,1662,1497,14,4
6266,1662,1447,21,1
6267,1662,1496,23,2
6268,1663,804,0,10
6269,1663,555,13,2
6270,1663,705,16,3
6271,1663,805,22,1
6272,1664,1490,1,3
6273,1664,566,7,6
6274,1664,383,14,3
6275,1664,384,18,3
6276,1664,383,22,2
6277,1665,1496,0,1
6278,1665,1546,4,8
6279,1665,1496,15,4
6280,1665,1546,22,2
6281,1666,1497,6,11
6282,1666,1446,20,2
6283,1666,1496,23,3
6284,1667,1397,0,8
6285,1667,1496,11,4
6286,1667,1446,18,4
6287,1667,1496,23,4
6288,1668,1239,2,10
6289,1668,1176,15,3
6290,1668,1496,21,3
6291,1669,1496,0,8
6292,1669,1497,11,4
6293,1669,1837,18,5
6294,1670,841,0,6
6295,1670,180,9,11
6296,1670,178,21,2
6297,1671,1496,0,6
6298,1671,1497,9,5
6299,1671,1496,17,5
6300,1671,1497,23,4
6301,1672,1546,0,7
6302,1672,1496,10,5
6303,1672,1545,18,4
6304,1672,1444,23,3
6305,1673,1314,0,6
6306,1673,1263,8,7
6307,1673,1314,17,4
6308,1673,1263,22,2
6309,1674,611,0,11
6310,1674,610,13,2
6311,1674,611,18,8
6312,1675,755,0,9
6313,1675,555,11,2
6314,1675,705,15,4
6315,1675,755,21,2
6316,1676,915,0,7
6317,1676,281,10,5
6318,1676,915,18,8
6319,1677,1546,0,10
6320,1677,1546,12,2
6321,1677,1446,17,4
6322,1677,1546,22,1
6323,1678,804,0,7
6324,1678,704,10,3
6325,1678,804,16,6
6326,1678,805,23,3
6327,1679,1397,0,16
6328,1679,1396,17,2
6329,1679,1446,20,2
6330,1679,1396,23,3
6331,1680,403,1,3
6332,1680,903,5,7
6333,1680,403,13,3
6334,1680,903,17,4
6335,1680,403,22,2
6336,1681,1446,1,5
6337,1681,1446,7,4
6338,1681,1497,14,10
6339,1682,1446,0,9
6340,1682,1447,11,3
6341,1682,1446,16,4
6342,1682,1497,22,1
6343,1683,1496,0,8
6344,1683,1397,11,4
6345,1683,1837,18,4
6346,1683,1496,23,3
6347,1684,855,0,7
6348,1684,805,10,6
6349,1684,804,19,4
6350,1685,1518,1,2
6351,1685,1210,6,3
6352,1685,656,12,4
6353,1685,805,19,3
6354,1685,804,23,4
6355,1686,1446,0,10
6356,1686,1445,13,3
6357,1686,1446,19,2
6358,1686,1497,22,1
6359,1687,1546,0,8
6360,1687,1497,11,3
6361,1687,1547,17,5
6362,1687,1836,23,2
6363,1688,1497,0,1
6364,1688,1886,4,8
6365,1688,1497,15,2
6366,1688,1496,20,3
6367,1689,1546,0,7
6368,1689,1496,10,4
6369,1689,1546,17,4
6370,1689,1496,22,1
6371,1690,1496,0,7
6372,1690,1546,10,4
6373,1690,1496,17,7
6374,1691,1397,0,10
6375,1691,1447,13,3
6376,1691,1446,17,5
6377,1691,1447,22,1
6378,1691,1446,23,4
6379,1692,1496,0,7
6380,1692,1446,9,4
6381,1692,1496,15,5
6382,1692,1546,22,1
6383,1693,1498,0,8
6384,1693,1544,10,4
6385,1693,1496,17,3
6386,1693,1497,22,1
6387,1694,1394,3,1
6388,1694,1344,7,5
6389,1694,1394,14,6
6390,1694,1344,21,1
6391,1694,1394,23,2
6392,1695,1836,0,7
6393,1695,1108,10,2
6394,1695,1058,14,3
6395,1695,804,20,3
6396,1696,427,3,1
6397,1696,377,7,5
6398,1696,378,13,4
6399,1696,1125,18,2
6400,1696,906,20,1
6401,1696,856,22,1
6402,1697,1546,0,6
6403,1697,1497,9,5
6404,1697,1496,17,5
6405,1697,1497,23,2
6406,1698,1547,0,6
6407,1698,1496,9,5
6408,1698,1547,16,3
6409,1698,1497,21,2
6410,1699,804,0,8
6411,1699,755,11,3
6412,1699,804,17,5
6413,1699,855,23,2
6414,1700,805,0,7
6415,1700,1059,10,5
6416,1700,964,18,4
6417,1700,963,22,1
6418,1700,964,23,2
6419,1701,1496,0,13
6420,1701,1496,14,3
6421,1701,1546,20,4
6422,1702,1345,0,3
6423,1702,1344,5,7
6424,1702,1447,15,6
6425,1702,1346,22,1
6426,1703,756,0,5
6427,1703,755,8,2
6428,1703,856,13,4
6429,1703,906,19,3
6430,1703,856,23,3
6431,1704,1497,1,9
6432,1704,1496,13,3
6433,1704,1446,19,3
6434,1704,1496,23,5
6435,1705,1496,0,7
6436,1705,1446,9,4
6437,1705,1496,15,5
6438,1705,1344,21,2
6439,1706,1347,0,9
6440,1706,1394,12,2
6441,1706,1495,17,4
6442,1706,1444,22,1
6443,1707,1363,4,1
6444,1707,1362,8,3
6445,1707,803,14,5
6446,1707,755,22,3
6447,1708,1496,3,11
6448,1708,1546,17,3
6449,1708,1496,21,2
6450,1709,1445,0,8
6451,1709,1578,10,3
6452,1709,1496,16,8
6453,1710,119,6,5
6454,1710,903,12,4
6455,1710,905,19,4
6456,1711,805,0,7
6457,1711,855,10,7
6458,1711,805,20,4
6459,1712,805,5,3
6460,1712,1578,11,5
6461,1712,906,18,4
6462,1712,856,23,2
6463,1713,1676,4,2
6464,1713,1626,9,2
6465,1713,556,12,7
6466,1713,806,20,2
6467,1713,804,23,4
6468,1714,1546,0,7
6469,1714,1496,10,5
6470,1714,1546,18,4
6471,1714,1496,23,3
6472,1715,804,0,7
6473,1715,1109,9,3
6474,1715,1465,13,3
6475,1715,1497,18,3
6476,1715,1496,22,4
6477,1716,1497,0,9
6478,1716,1545,12,4
6479,1716,1497,19,3
6480,1716,1496,23,4
6481,1717,855,0,6
6482,1717,804,9,6
6483,1717,854,18,3
6484,1717,804,22,1
6485,1718,855,7,1
6486,1718,855,10,5
6487,1718,855,17,3
6488,1718,953,21,2
6489,1719,1496,0,8
6490,1719,1546,11,4
6491,1719,1496,18,7
6492,1720,755,0,7
6493,1720,1008,10,3
6494,1720,804,14,3
6495,1720,855,20,3
6496,1721,805,0,6
6497,1721,1497,9,5
6498,1721,1396,17,4
6499,1721,1497,22,2
6500,1722,1045,0,9
6501,1722,1444,12,2
6502,1722,1344,17,3
6503,1722,1447,21,2
6504,1723,1497,0,6
6505,1723,1496,9,6
6506,1723,1497,18,4
6507,1723,1496,23,5
6508,1724,1496,0,6
6509,1724,1345,9,5
6510,1724,1496,17,5
6511,1724,1497,23,4
6512,1725,1496,0,13
6513,1725,1497,16,3
6514,1725,1447,22,2
6515,1726,1446,0,8
6516,1726,1447,9,4
6517,1726,1446,14,7
6518,1726,1497,22,2
6519,1727,1496,0,6
6520,1727,1346,9,6
6521,1727,1496,18,3
6522,1727,1546,22,2
6523,1728,1446,0,5
6524,1728,1497,8,7
6525,1728,1496,18,5
6526,1729,1344,0,14
6527,1729,1343,15,3
6528,1729,1344,19,4
6529,1730,1494,0,5
6530,1730,1344,6,4
6531,1730,1494,13,4
6532,1730,1496,20,5
6533,1731,1547,0,11
6534,1731,1496,12,4
6535,1731,1497,19,3
6536,1731,1518,23,5
6537,1732,1496,3,12
6538,1732,1836,18,2
6539,1732,1496,21,3
6540,1733,1495,0,12
6541,1733,1495,13,3
6542,1733,1446,17,3
6543,1733,1496,21,2
6544,1734,1362,0,13
6545,1734,804,16,2
6546,1734,805,19,3
6547,1734,705,23,3
6548,1735,1241,0,5
6549,1735,1342,8,3
6550,1735,611,13,3
6551,1735,610,18,5
6552,1736,1546,1,8
6553,1736,1496,12,4
6554,1736,1546,19,3
6555,1736,1547,23,3
6556,1737,1331,7,1
6557,1737,942,9,5
6558,1737,892,14,5
6559,1737,1311,20,3
6560,1738,1493,3,2
6561,1738,805,8,2
6562,1738,804,13,6
6563,1738,805,21,2
6564,1739,1547,0,7
6565,1739,1497,10,5
6566,1739,1547,18,3
6567,1739,1497,22,1
6568,1740,1344,0,15
6569,1740,1294,16,2
6570,1740,1344,19,4
6571,1741,805,0,8
6572,1741,756,11,3
6573,1741,805,17,5
6574,1741,804,23,4
6575,1742,1837,6,5
6576,1742,1836,12,3
6577,1742,805,18,4
6578,1742,1176,23,3
6579,1743,1446,0,12
6580,1743,1445,15,3
6581,1743,1446,20,3
6582,1744,1445,0,14
6583,1744,1497,16,2
6584,1744,1443,21,3
6585,1745,1546,0,10
6586,1745,1496,13,3
6587,1745,1546,19,3
6588,1745,1496,23,2
6589,1746,1446,2,2
6590,1746,1445,7,7
6591,1746,804,17,4
6592,1746,555,22,1
6593,1746,705,23,2
6594,1747,1546,0,7
6595,1747,1596,10,3
6596,1747,1546,16,4
6597,1747,1497,21,2
6598,1748,804,0,8
6599,1748,805,11,3
6600,1748,804,17,6
6601,1749,1331,0,1
6602,1749,1381,4,7
6603,1749,1577,12,6
6604,1749,1381,19,2
6605,1749,1333,21,2
6606,1750,1496,0,7
6607,1750,1497,10,5
6608,1750,1496,18,4
6609,1750,1497,23,3
6610,1751,1446,0,10
6611,1751,1447,11,3
6612,1751,1546,17,5
6613,1751,1545,23,3
6614,1752,1496,0,8
6615,1752,1073,11,4
6616,1752,1496,18,5
6617,1753,1496,0,8
6618,1753,1443,11,4
6619,1753,1496,18,7
6620,1754,1546,0,5
6621,1754,1547,8,5
6622,1754,1546,16,4
6623,1754,1545,21,2
6624,1755,1496,1,6
6625,1755,1495,9,5
6626,1755,1495,16,6
6627,1755,1445,23,2
6628,1756,433,0,2
6629,1756,383,5,5
6630,1756,1388,11,8
6631,1756,279,20,3
6632,1757,1445,0,8
6633,1757,1397,11,3
6634,1757,1445,17,8
6635,1758,1444,0,11
6636,1758,1494,14,2
6637,1758,1695,19,3
6638,1758,1496,22,1
6639,1759,1397,0,13
6640,1759,1344,15,2
6641,1759,1547,20,3
6642,1760,805,0,9
6643,1760,555,12,2
6644,1760,804,17,5
6645,1760,555,23,3
6646,1761,981,0,10
6647,1761,982,11,3
6648,1761,981,15,7
6649,1761,982,22,1
6650,1761,981,23,2
6651,1762,1394,0,6
6652,1762,1344,8,6
6653,1762,1345,17,4
6654,1762,1344,22,1
6655,1763,481,0,2
6656,1763,1263,5,10
6657,1763,1314,18,3
6658,1763,1263,22,2
6659,1764,1546,0,7
6660,1764,1745,10,4
6661,1764,1446,16,6
6662,1764,1495,23,3
6663,1765,1495,0,9
6664,1765,1496,11,3
6665,1765,1495,16,3
6666,1765,1496,20,2
6667,1765,1495,23,3
6668,1766,1546,0,6
6669,1766,1496,9,6
6670,1766,1546,18,3
6671,1766,1496,22,2
6672,1767,1497,0,16
6673,1767,1496,19,2
6674,1767,1546,22,1
6675,1768,1495,0,6
6676,1768,1394,9,4
6677,1768,1446,16,4
6678,1768,1396,21,2
6679,1769,1497,0,7
6680,1769,1496,10,6
6681,1769,1497,19,4
6682,1770,804,0,10
6683,1770,855,13,3
6684,1770,805,19,3
6685,1770,855,23,5
6686,1771,1496,2,11
6687,1771,1535,15,3
6688,1771,1578,21,2
6689,1772,1391,0,10
6690,1772,1497,12,3
6691,1772,1496,18,6
6692,1773,1496,0,9
6693,1773,1447,12,3
6694,1773,1446,17,5
6695,1773,1497,23,3
6696,1774,557,0,7
6697,1774,803,10,3
6698,1774,705,16,6
6699,1774,755,23,3
6700,1775,1592,0,6
6701,1775,1543,9,3
6702,1775,854,14,10
6703,1776,1496,0,14
6704,1776,1497,17,3
6705,1776,1346,21,4
6706,1777,1495,0,6
6707,1777,1496,8,4
6708,1777,1495,14,4
6709,1777,1397,21,2
6710,1778,1496,0,1
6711,1778,1497,4,9
6712,1778,1444,16,4
6713,1778,1495,21,2
6714,1779,855,1,3
6715,1779,854,7,4
6716,1779,855,14,10
6717,1780,804,4,7
6718,1780,806,13,2
6719,1780,805,18,3
6720,1780,1415,22,1
6721,1781,1496,0,14
6722,1781,1447,16,3
6723,1781,1496,20,4
6724,1782,755,8,1
6725,1782,1728,11,3
6726,1782,175,17,3
6727,1782,1496,21,4
6728,1783,1497,0,9
6729,1783,1496,12,4
6730,1783,1497,19,3
6731,1783,1496,23,4
6732,1784,1496,1,11
6733,1784,1497,15,3
6734,1784,1496,21,3
6735,1785,1781,0,6
6736,1785,1730,9,4
6737,1785,1781,15,4
6738,1785,1730,20,3
6739,1786,1294,0,6
6740,1786,1344,8,4
6741,1786,1294,14,3
6742,1786,1446,19,4
6743,1787,1446,0,12
6744,1787,1496,15,3
6745,1787,1446,19,4
6746,1788,1546,0,6
6747,1788,1545,9,4
6748,1788,1546,15,6
6749,1788,1545,22,1
6750,1789,1496,0,6
6751,1789,1676,9,5
6752,1789,1496,17,4
6753,1789,1497,22,1
6754,1790,1446,0,1
6755,1790,1497,4,8
6756,1790,1496,15,7
6757,1790,1346,23,4
6758,1791,1695,0,2
6759,1791,1496,4,8
6760,1791,1644,15,4
6761,1791,1440,22,1
6762,1792,1547,0,13
6763,1792,1547,15,2
6764,1792,1496,20,3
6765,1793,1496,0,7
6766,1793,1497,10,5
6767,1793,1496,18,4
6768,1793,1497,23,3
6769,1794,1496,0,15
6770,1794,1496,16,2
6771,1794,1596,21,2
6772,1795,1497,0,14
6773,1795,1496,17,3
6774,1795,1497,22,3
6775,1796,1495,0,7
6776,1796,1496,10,5
6777,1796,1495,17,3
6778,1796,1496,21,2
6779,1797,1496,0,3
6780,1797,1497,6,8
6781,1797,1344,17,5
6782,1797,1496,23,2
6783,1798,1547,0,7
6784,1798,1446,8,5
6785,1798,1496,15,3
6786,1798,1495,19,3
6787,1798,1578,23,4
6788,1799,1497,1,12
6789,1799,1546,16,3
6790,1799,1497,21,2
6791,1800,1547,0,12
6792,1800,1546,15,3
6793,1800,1446,21,2
6794,1801,178,0,5
6795,1801,180,8,10
6796,1801,178,19,4
6797,1802,1546,0,8
6798,1802,1496,11,3
6799,1802,1546,17,4
6800,1802,1496,22,1
6801,1803,1008,0,5
6802,1803,705,8,2
6803,1803,755,13,7
6804,1803,805,21,2
6805,1804,993,0,7
6806,1804,1595,10,5
6807,1804,1440,17,4
6808,1804,1594,22,1
6809,1805,804,0,7
6810,1805,805,10,4
6811,1805,804,17,9
6812,1806,1497,0,12
6813,1806,1496,15,3
6814,1806,1497,20,3
6815,1807,1446,0,14
6816,1807,1497,17,2
6817,1807,1496,22,2
6818,1808,704,4,2
6819,1808,804,8,2
6820,1808,804,12,2
6821,1808,805,15,5
6822,1808,804,21,2
6823,1809,1547,0,5
6824,1809,1548,8,4
6825,1809,1547,14,4
6826,1809,1498,19,2
6827,1809,1497,22,1
6828,1810,805,0,17
6829,1810,1210,20,3
6830,1811,1517,0,9
6831,1811,1518,12,3
6832,1811,265,18,2
6833,1811,1437,21,2
6834,1812,1496,0,9
6835,1812,1496,11,4
6836,1812,1546,18,4
6837,1812,1496,23,2
6838,1813,1490,0,2
6839,1813,1634,5,4
6840,1813,1416,12,3
6841,1813,1109,18,3
6842,1813,1496,22,2
6843,1814,1594,0,9
6844,1814,1544,10,3
6845,1814,1594,15,3
6846,1814,1546,21,3
6847,1815,1546,0,7
6848,1815,1497,9,4
6849,1815,1546,15,5
6850,1815,1445,21,2
6851,1816,804,0,9
6852,1816,705,12,3
6853,1816,804,18,4
6854,1816,805,23,4
6855,1817,1496,0,6
6856,1817,1346,9,6
6857,1817,1393,17,2
6858,1817,1497,20,4
6859,1818,804,0,6
6860,1818,1546,9,4
6861,1818,1545,15,5
6862,1818,1496,21,2
6863,1819,805,0,11
6864,1819,904,14,3
6865,1819,804,20,4
6866,1820,855,1,8
6867,1820,556,12,2
6868,1820,855,17,3
6869,1820,806,21,3
6870,1821,1526,0,8
6871,1821,1645,9,2
6872,1821,1394,12,4
6873,1821,1345,17,4
6874,1821,1344,22,2
6875,1822,1497,1,6
6876,1822,1447,10,5
6877,1822,1547,17,4
6878,1822,1497,22,1
6879,1823,1489,0,2
6880,1823,1490,5,6
6881,1823,1489,14,4
6882,1823,1439,20,1
6883,1823,1490,22,1
6884,1824,1497,1,13
6885,1824,1496,17,2
6886,1824,1497,22,2
6887,1825,1446,0,5
6888,1825,1496,8,8
6889,1825,1446,19,4
6890,1826,1546,1,9
6891,1826,1496,13,3
6892,1826,1497,19,3
6893,1826,1546,23,3
6894,1827,1344,0,8
6895,1827,1345,11,3
6896,1827,1344,17,5
6897,1827,1345,23,3
6898,1828,1497,0,7
6899,1828,1496,10,5
6900,1828,1495,17,3
6901,1828,1496,21,2
6902,1829,1344,3,6
6903,1829,1696,12,3
6904,1829,1696,16,4
6905,1829,1645,21,3
6906,1830,1496,0,8
6907,1830,1693,11,4
6908,1830,1497,18,5
6909,1831,1446,0,8
6910,1831,1496,10,5
6911,1831,1446,18,4
6912,1831,1496,23,4
6913,1832,1345,1,15
6914,1832,1346,19,2
6915,1832,1345,22,2
6916,1833,1496,0,6
6917,1833,1495,8,6
6918,1833,1496,16,5
6919,1833,1495,22,1
6920,1834,1496,0,10
6921,1834,1546,13,3
6922,1834,1446,19,3
6923,1834,1546,23,2
6924,1835,1496,1,3
6925,1835,1397,7,5
6926,1835,1546,15,7
6927,1835,1496,23,3
6928,1836,1518,2,5
6929,1836,1517,10,3
6930,1836,1675,15,7
6931,1836,1435,22,1
6932,1837,1497,3,3
6933,1837,1644,9,6
6934,1837,1497,18,4
6935,1837,1493,23,4
6936,1838,1496,0,17
6937,1838,1495,18,2
6938,1838,1496,21,2
6939,1839,1546,0,7
6940,1839,1495,10,4
6941,1839,1445,17,4
6942,1839,1676,22,1
6943,1840,1681,3,4
6944,1840,1731,9,3
6945,1840,1681,13,4
6946,1840,378,18,3
6947,1840,377,22,1
6948,1841,1497,6,2
6949,1841,1446,11,3
6950,1841,1447,15,5
6951,1841,1496,21,3
6952,1842,1192,0,8
6953,1842,1344,9,3
6954,1842,986,13,6
6955,1842,1331,20,4
6956,1843,1497,0,7
6957,1843,1496,10,5
6958,1843,1497,18,4
6959,1843,1496,23,6
6960,1844,1496,0,5
6961,1844,705,8,5
6962,1844,1496,16,6
6963,1844,1547,23,4
6964,1845,1496,1,9
6965,1845,1446,12,3
6966,1845,1447,16,4
6967,1845,1446,20,2
6968,1845,1447,22,1
6969,1846,1547,6,2
6970,1846,1446,11,4
6971,1846,1497,18,4
6972,1846,805,23,4
6973,1847,371,0,10
6974,1847,525,11,5
6975,1847,371,17,4
6976,1847,1490,22,3
6977,1848,1495,0,6
6978,1848,884,9,4
6979,1848,1495,16,3
6980,1848,1595,20,2
6981,1848,1239,23,4
6982,1849,1578,8,3
6983,1849,1786,12,3
6984,1849,1496,16,6
6985,1849,1495,22,1
6986,1850,1390,0,5
6987,1850,1578,8,3
6988,1850,1526,12,7
6989,1850,1545,20,2
6990,1850,1497,23,3
6991,1851,1446,0,9
6992,1851,1395,12,3
6993,1851,1344,16,4
6994,1851,1393,21,2
6995,1852,1446,1,1
6996,1852,1495,3,5
6997,1852,1496,11,6
6998,1852,884,20,3
6999,1853,1644,0,13
7000,1853,1496,16,2
7001,1853,1546,21,2
7002,1854,1496,0,7
7003,1854,1497,10,5
7004,1854,1496,18,5
7005,1855,982,0,5
7006,1855,981,6,3
7007,1855,982,10,8
7008,1855,981,19,2
7009,1855,982,21,2
7010,1855,981,23,1
7011,1856,1497,0,7
7012,1856,1496,10,6
7013,1856,1497,19,4
7014,1857,1497,0,6
7015,1857,1496,9,6
7016,1857,1192,18,3
7017,1857,1496,22,1
7018,1858,1040,0,1
7019,1858,865,4,7
7020,1858,817,13,4
7021,1858,866,20,3
7022,1859,855,0,10
7023,1859,904,13,3
7024,1859,1158,19,7
7025,1860,1059,0,5
7026,1860,905,8,6
7027,1860,855,17,4
7028,1860,854,22,1
7029,1861,1294,0,14
7030,1861,1344,15,2
7031,1861,1343,17,2
7032,1861,1344,20,3
7033,1862,1497,2,11
7034,1862,1496,16,3
7035,1862,1497,22,3
7036,1863,1446,0,2
7037,1863,1494,5,7
7038,1863,1493,14,3
7039,1863,1493,18,3
7040,1863,1544,22,2
7041,1864,1394,0,4
7042,1864,1344,7,6
7043,1864,1394,16,5
7044,1864,1344,22,1
7045,1865,1497,0,6
7046,1865,1497,8,6
7047,1865,1547,17,4
7048,1865,1497,22,1
7049,1866,1446,0,8
7050,1866,1498,11,4
7051,1866,1497,18,6
7052,1867,1495,0,8
7053,1867,1496,10,4
7054,1867,1496,16,4
7055,1867,1495,21,2
7056,1868,1496,0,12
7057,1868,1546,15,3
7058,1868,1496,21,4
7059,1869,904,0,11
7060,1869,804,14,4
7061,1869,805,19,3
7062,1869,804,23,4
7063,1870,804,0,9
7064,1870,805,12,3
7065,1870,804,18,6
7066,1871,1548,0,6
7067,1871,1547,9,3
7068,1871,1646,15,6
7069,1871,1547,22,1
7070,1872,1546,0,1
7071,1872,1495,4,8
7072,1872,1546,15,4
7073,1872,1446,22,2
7074,1873,1489,0,6
7075,1873,1490,9,3
7076,1873,1489,15,5
7077,1873,1490,21,2
7078,1874,1447,1,4
7079,1874,1346,8,6
7080,1874,1496,17,3
7081,1874,1434,21,2
7082,1875,817,0,6
7083,1875,816,8,7
7084,1875,866,17,5
7085,1875,1059,23,5
7086,1876,1242,0,3
7087,1876,1545,6,5
7088,1876,1496,14,9
7089,1877,1547,0,1
7090,1877,1497,4,6
7091,1877,1547,13,8
7092,1877,1497,22,2
7093,1878,1497,1,11
7094,1878,1496,15,3
7095,1878,1497,21,2
7096,1879,1496,0,8
7097,1879,1445,11,4
7098,1879,1496,18,3
7099,1879,1445,22,2
7100,1880,1548,0,6
7101,1880,1547,9,3
7102,1880,1548,14,6
7103,1880,1547,21,1
7104,1880,1494,23,4
7105,1881,1496,0,7
7106,1881,1546,10,4
7107,1881,590,16,7
7108,1882,855,1,7
7109,1882,854,11,5
7110,1882,855,19,2
7111,1882,854,22,1
7112,1883,804,0,9
7113,1883,1362,12,3
7114,1883,804,18,4
7115,1883,805,23,4
7116,1884,854,0,7
7117,1884,855,10,3
7118,1884,905,16,4
7119,1884,855,22,2
7120,1885,1495,0,8
7121,1885,1496,10,5
7122,1885,1495,17,3
7123,1885,1445,23,5
7124,1886,1496,0,14
7125,1886,1397,17,3
7126,1886,1595,21,3
7127,1887,1496,0,11
7128,1887,1445,14,3
7129,1887,1547,20,3
7130,1888,1496,0,8
7131,1888,1242,11,3
7132,1888,1496,15,5
7133,1888,1546,21,2
7134,1889,1496,0,7
7135,1889,1495,10,4
7136,1889,1496,16,6
7137,1889,1495,23,3
7138,1890,866,0,6
7139,1890,915,9,4
7140,1890,866,16,5
7141,1890,915,22,2
7142,1891,1446,0,4
7143,1891,1447,6,6
7144,1891,1446,13,5
7145,1891,1447,19,2
7146,1891,1446,21,2
7147,1892,1497,0,9
7148,1892,1496,12,4
7149,1892,1447,18,2
7150,1892,1695,21,2
7151,1893,1446,0,3
7152,1893,1497,6,9
7153,1893,1496,18,4
7154,1893,1497,23,3
7155,1894,1444,0,6
7156,1894,1546,9,4
7157,1894,1446,16,5
7158,1894,1447,21,2
7159,1895,904,0,5
7160,1895,1623,8,3
7161,1895,1696,13,4
7162,1895,1496,20,3
7163,1896,1058,0,12
7164,1896,1109,14,2
7165,1896,1578,18,4
7166,1896,854,22,2
7167,1897,1547,2,11
7168,1897,1497,16,2
7169,1897,1547,21,2
7170,1898,1625,0,6
7171,1898,1624,9,2
7172,1898,1623,14,3
7173,1898,1674,19,4
7174,1899,1546,0,7
7175,1899,1496,10,5
7176,1899,1495,17,4
7177,1899,1698,22,1
7178,1900,1496,0,15
7179,1900,1445,18,2
7180,1900,1496,21,3
7181,1901,1496,1,7
